* Sea-Bird SBE37 Data File:
* FileName = C:\BOEM\SB37\BOEMTest1_062923_063023\SB37_BOEMtest1.0.asc
* Software Version 1.59
* Temperature SN = 1308
* Conductivity SN = 1308
* System UpLoad Time = Jun 30 2023 14:31:26
** BOEMTest1
* ds
* SBE37-SM V 2.6b  SERIAL NO. 1308    30 Jun 2023  14:30:51
* not logging: received stop command
* sample interval = 60 seconds
* samplenumber = 1705, free = 188945
* do not transmit real-time data
* output salinity with each sample
* do not output sound velocity with each sample
* store time with each sample
* number of samples to average = 1
* serial sync mode disabled
* wait time after serial sync sampling = 30 seconds
* internal pump is installed
* temperature = 25.75 deg C

* S>
* SBE37-SM V 2.6b  1308
* temperature:  09-jan-14
*     TA0 = -1.041479e-04
*     TA1 = 3.070688e-04
*     TA2 = -4.447841e-06
*     TA3 = 1.996867e-07
* conductivity:  09-jan-14
*     G = -1.052229e+00
*     H = 1.583344e-01
*     I = -3.976814e-05
*     J = 3.120246e-05
*     CPCOR = -9.570000e-08
*     CTCOR = 3.250000e-06
*     WBOTC = -2.976320e-05
* pressure S/N 3804072, range = 160 psia:  06-jan-14
*     PA0 = -1.023833e-01
*     PA1 = 6.955435e-03
*     PA2 = -1.840500e-09
*     PTCA0 = 8.236864e+01
*     PTCA1 = -7.817787e-01
*     PTCA2 = 4.657767e-03
*     PTCSB0 = 2.503525e+01
*     PTCSB1 = -5.500000e-04
*     PTCSB2 = 0.000000e+00
*     POFFSET = 0.000000e+00
* rtc:  09-jan-14
*     RTCA0 = 1.000002e+00
*     RTCA1 = 1.631725e-06
*     RTCA2 = -3.431964e-08

* S> 
*END*
start time =  29 Jun 2023  10:00:01
sample interval = 60 seconds
start sample number = 1
 26.3443, 5.54788,   15.753,  35.7187, 30 Jun 2023, 06:25:01
 26.3429, 5.54792,   15.536,  35.7202, 30 Jun 2023, 06:26:01
 26.3436, 5.54788,   15.644,  35.7193, 30 Jun 2023, 06:27:01
 26.3444, 5.54799,   15.825,  35.7194, 30 Jun 2023, 06:28:01
 26.3489, 5.54806,   15.570,  35.7165, 30 Jun 2023, 06:29:01
 26.3476, 5.54808,   15.608,  35.7177, 30 Jun 2023, 06:30:01
 26.3435, 5.54799,   15.592,  35.7202, 30 Jun 2023, 06:31:01
 26.3453, 5.54799,   15.606,  35.7188, 30 Jun 2023, 06:32:01
 26.3458, 5.54792,   15.620,  35.7179, 30 Jun 2023, 06:33:01
 26.3475, 5.54796,   15.716,  35.7168, 30 Jun 2023, 06:34:01
 26.3458, 5.54797,   15.518,  35.7183, 30 Jun 2023, 06:35:01
 26.3455, 5.54792,   15.730,  35.7181, 30 Jun 2023, 06:36:01
 26.3433, 5.54781,   15.520,  35.7191, 30 Jun 2023, 06:37:01
 26.3417, 5.54778,   15.550,  35.7201, 30 Jun 2023, 06:38:01
 26.3469, 5.54783,   15.554,  35.7164, 30 Jun 2023, 06:39:01
 26.3464, 5.54792,   15.538,  35.7174, 30 Jun 2023, 06:40:01
 26.3474, 5.54792,   15.581,  35.7167, 30 Jun 2023, 06:41:01
 26.3436, 5.54785,   15.512,  35.7191, 30 Jun 2023, 06:42:01
 26.3436, 5.54788,   15.626,  35.7193, 30 Jun 2023, 06:43:01
 26.3433, 5.54788,   15.680,  35.7195, 30 Jun 2023, 06:44:01
 26.3437, 5.54792,   15.629,  35.7195, 30 Jun 2023, 06:45:01
 26.3470, 5.54794,   15.762,  35.7171, 30 Jun 2023, 06:46:01
 26.3503, 5.54803,   15.593,  35.7152, 30 Jun 2023, 06:47:01
 26.3496, 5.54817,   15.539,  35.7168, 30 Jun 2023, 06:48:01
 26.3492, 5.54817,   15.664,  35.7170, 30 Jun 2023, 06:49:01
 26.3443, 5.54803,   15.453,  35.7199, 30 Jun 2023, 06:50:01
 26.3470, 5.54805,   15.624,  35.7179, 30 Jun 2023, 06:51:01
 26.3461, 5.54803,   15.599,  35.7185, 30 Jun 2023, 06:52:01
 26.3489, 5.54810,   15.626,  35.7168, 30 Jun 2023, 06:53:01
 26.3473, 5.54806,   15.534,  35.7178, 30 Jun 2023, 06:54:01
 26.3466, 5.54801,   15.602,  35.7179, 30 Jun 2023, 06:55:01
 26.3447, 5.54797,   15.358,  35.7192, 30 Jun 2023, 06:56:01
 26.3450, 5.54788,   15.552,  35.7182, 30 Jun 2023, 06:57:01
 26.3464, 5.54788,   15.399,  35.7172, 30 Jun 2023, 06:58:01
 26.3468, 5.54797,   15.592,  35.7175, 30 Jun 2023, 06:59:01
 26.3429, 5.54788,   15.500,  35.7199, 30 Jun 2023, 07:00:01
 26.3472, 5.54788,   15.433,  35.7166, 30 Jun 2023, 07:01:01
 26.3466, 5.54790,   15.381,  35.7172, 30 Jun 2023, 07:02:01
 26.3460, 5.54790,   15.548,  35.7176, 30 Jun 2023, 07:03:01
 26.3426, 5.54787,   15.588,  35.7200, 30 Jun 2023, 07:04:01
 26.3450, 5.54787,   15.624,  35.7181, 30 Jun 2023, 07:05:01
 26.3464, 5.54787,   15.430,  35.7171, 30 Jun 2023, 07:06:01
 26.3448, 5.54788,   15.543,  35.7184, 30 Jun 2023, 07:07:01
 26.3452, 5.54787,   15.552,  35.7180, 30 Jun 2023, 07:08:01
 26.3433, 5.54783,   15.414,  35.7192, 30 Jun 2023, 07:09:01
 26.3438, 5.54778,   15.441,  35.7185, 30 Jun 2023, 07:10:01
 26.3436, 5.54774,   15.552,  35.7183, 30 Jun 2023, 07:11:01
 26.3446, 5.54777,   15.554,  35.7178, 30 Jun 2023, 07:12:01
 26.3458, 5.54778,   15.448,  35.7169, 30 Jun 2023, 07:13:01
 26.3430, 5.54776,   15.626,  35.7189, 30 Jun 2023, 07:14:01
 26.3445, 5.54776,   15.507,  35.7178, 30 Jun 2023, 07:15:01
 26.3439, 5.54778,   15.563,  35.7184, 30 Jun 2023, 07:16:01
 26.3448, 5.54772,   15.572,  35.7172, 30 Jun 2023, 07:17:01
 26.3498, 5.54782,   15.669,  35.7140, 30 Jun 2023, 07:18:01
 26.3471, 5.54794,   15.575,  35.7170, 30 Jun 2023, 07:19:01
 26.3501, 5.54801,   15.532,  35.7152, 30 Jun 2023, 07:20:01
 26.3489, 5.54806,   15.525,  35.7165, 30 Jun 2023, 07:21:01
 26.3455, 5.54799,   15.405,  35.7187, 30 Jun 2023, 07:22:01
 26.3495, 5.54808,   15.631,  35.7162, 30 Jun 2023, 07:23:01
 26.3455, 5.54803,   15.459,  35.7190, 30 Jun 2023, 07:24:01
 26.3464, 5.54803,   15.572,  35.7182, 30 Jun 2023, 07:25:01
 26.3502, 5.54801,   15.484,  35.7152, 30 Jun 2023, 07:26:01
 26.3455, 5.54796,   15.414,  35.7185, 30 Jun 2023, 07:27:01
 26.3484, 5.54792,   15.489,  35.7159, 30 Jun 2023, 07:28:01
 26.3460, 5.54796,   15.529,  35.7180, 30 Jun 2023, 07:29:01
 26.3466, 5.54796,   15.468,  35.7176, 30 Jun 2023, 07:30:01
 26.3497, 5.54796,   15.574,  35.7152, 30 Jun 2023, 07:31:01
 26.3461, 5.54799,   15.360,  35.7182, 30 Jun 2023, 07:32:01
 26.3463, 5.54796,   15.441,  35.7178, 30 Jun 2023, 07:33:01
 26.3484, 5.54801,   15.417,  35.7166, 30 Jun 2023, 07:34:01
 26.3502, 5.54814,   15.401,  35.7161, 30 Jun 2023, 07:35:01
 26.3510, 5.54827,   15.509,  35.7164, 30 Jun 2023, 07:36:01
 26.3493, 5.54832,   15.390,  35.7181, 30 Jun 2023, 07:37:01
 26.3519, 5.54830,   15.631,  35.7159, 30 Jun 2023, 07:38:01
 26.3501, 5.54827,   15.505,  35.7171, 30 Jun 2023, 07:39:01
 26.3493, 5.54825,   15.491,  35.7176, 30 Jun 2023, 07:40:01
 26.3525, 5.54826,   15.414,  35.7152, 30 Jun 2023, 07:41:01
 26.3499, 5.54825,   15.412,  35.7172, 30 Jun 2023, 07:42:01
 26.3492, 5.54819,   15.592,  35.7172, 30 Jun 2023, 07:43:01
 26.3495, 5.54814,   15.347,  35.7167, 30 Jun 2023, 07:44:01
 26.3475, 5.54797,   15.518,  35.7170, 30 Jun 2023, 07:45:01
 26.3460, 5.54796,   15.527,  35.7180, 30 Jun 2023, 07:46:01
 26.3465, 5.54788,   15.595,  35.7171, 30 Jun 2023, 07:47:01
 26.3474, 5.54790,   15.401,  35.7166, 30 Jun 2023, 07:48:01
 26.3482, 5.54794,   15.480,  35.7162, 30 Jun 2023, 07:49:01
 26.3467, 5.54796,   15.284,  35.7176, 30 Jun 2023, 07:50:01
 26.3491, 5.54794,   15.426,  35.7155, 30 Jun 2023, 07:51:01
 26.3488, 5.54794,   15.462,  35.7157, 30 Jun 2023, 07:52:01
 26.3507, 5.54799,   15.473,  35.7146, 30 Jun 2023, 07:53:01
 26.3511, 5.54805,   15.424,  35.7148, 30 Jun 2023, 07:54:01
 26.3518, 5.54812,   15.365,  35.7148, 30 Jun 2023, 07:55:01
 26.3518, 5.54816,   15.387,  35.7150, 30 Jun 2023, 07:56:01
 26.3518, 5.54821,   15.428,  35.7154, 30 Jun 2023, 07:57:01
 26.3521, 5.54825,   15.430,  35.7154, 30 Jun 2023, 07:58:01
 26.3520, 5.54826,   15.295,  35.7156, 30 Jun 2023, 07:59:01
 26.3527, 5.54826,   15.221,  35.7151, 30 Jun 2023, 08:00:01
 26.3515, 5.54825,   15.469,  35.7159, 30 Jun 2023, 08:01:01
 26.3511, 5.54825,   15.450,  35.7162, 30 Jun 2023, 08:02:01
 26.3528, 5.54825,   15.433,  35.7149, 30 Jun 2023, 08:03:01
 26.3511, 5.54823,   15.477,  35.7161, 30 Jun 2023, 08:04:01
 26.3520, 5.54825,   15.279,  35.7156, 30 Jun 2023, 08:05:01
 26.3517, 5.54826,   15.439,  35.7158, 30 Jun 2023, 08:06:01
 26.3503, 5.54823,   15.426,  35.7167, 30 Jun 2023, 08:07:01
 26.3532, 5.54826,   15.325,  35.7147, 30 Jun 2023, 08:08:01
 26.3555, 5.54830,   15.464,  35.7132, 30 Jun 2023, 08:09:01
 26.3568, 5.54837,   15.360,  35.7127, 30 Jun 2023, 08:10:01
 26.3535, 5.54841,   15.293,  35.7156, 30 Jun 2023, 08:11:01
 26.3561, 5.54841,   15.315,  35.7135, 30 Jun 2023, 08:12:01
 26.3541, 5.54843,   15.417,  35.7152, 30 Jun 2023, 08:13:01
 26.3528, 5.54835,   15.268,  35.7157, 30 Jun 2023, 08:14:01
 26.3548, 5.54839,   15.315,  35.7144, 30 Jun 2023, 08:15:01
 26.3569, 5.54844,   15.279,  35.7131, 30 Jun 2023, 08:16:01
 26.3524, 5.54837,   15.351,  35.7161, 30 Jun 2023, 08:17:01
 26.3520, 5.54832,   15.336,  35.7161, 30 Jun 2023, 08:18:01
 26.3560, 5.54835,   15.291,  35.7132, 30 Jun 2023, 08:19:01
 26.3559, 5.54846,   15.322,  35.7140, 30 Jun 2023, 08:20:01
 26.3552, 5.54846,   15.079,  35.7147, 30 Jun 2023, 08:21:01
 26.3543, 5.54843,   15.198,  35.7151, 30 Jun 2023, 08:22:01
 26.3540, 5.54841,   15.187,  35.7152, 30 Jun 2023, 08:23:01
 26.3559, 5.54844,   15.173,  35.7140, 30 Jun 2023, 08:24:01
 26.3546, 5.54846,   15.410,  35.7150, 30 Jun 2023, 08:25:01
 26.3550, 5.54846,   15.367,  35.7147, 30 Jun 2023, 08:26:01
 26.3553, 5.54845,   15.216,  35.7145, 30 Jun 2023, 08:27:01
 26.3576, 5.54850,   15.128,  35.7131, 30 Jun 2023, 08:28:01
 26.3550, 5.54850,   15.016,  35.7151, 30 Jun 2023, 08:29:01
 26.3569, 5.54852,   15.191,  35.7138, 30 Jun 2023, 08:30:01
 26.3561, 5.54850,   15.203,  35.7142, 30 Jun 2023, 08:31:01
 26.3551, 5.54848,   15.254,  35.7148, 30 Jun 2023, 08:32:01
 26.3559, 5.54846,   15.232,  35.7141, 30 Jun 2023, 08:33:01
 26.3560, 5.54850,   15.173,  35.7143, 30 Jun 2023, 08:34:01
 26.3575, 5.54850,   15.270,  35.7131, 30 Jun 2023, 08:35:01
 26.3589, 5.54854,   15.223,  35.7123, 30 Jun 2023, 08:36:01
 26.3557, 5.54855,   15.137,  35.7149, 30 Jun 2023, 08:37:01
 26.3593, 5.54861,   15.133,  35.7126, 30 Jun 2023, 08:38:01
 26.3560, 5.54859,   15.241,  35.7149, 30 Jun 2023, 08:39:01
 26.3574, 5.54866,   15.298,  35.7144, 30 Jun 2023, 08:40:01
 26.3617, 5.54874,   15.210,  35.7116, 30 Jun 2023, 08:41:01
 26.3609, 5.54881,   15.065,  35.7128, 30 Jun 2023, 08:42:01
 26.3600, 5.54882,   15.185,  35.7135, 30 Jun 2023, 08:43:01
 26.3592, 5.54877,   15.295,  35.7137, 30 Jun 2023, 08:44:01
 26.3603, 5.54881,   15.050,  35.7133, 30 Jun 2023, 08:45:01
 26.3590, 5.54881,   15.171,  35.7142, 30 Jun 2023, 08:46:01
 26.3571, 5.54873,   15.092,  35.7152, 30 Jun 2023, 08:47:01
 26.3608, 5.54873,   15.182,  35.7123, 30 Jun 2023, 08:48:01
 26.3600, 5.54882,   15.295,  35.7135, 30 Jun 2023, 08:49:01
 26.3607, 5.54879,   15.264,  35.7127, 30 Jun 2023, 08:50:01
 26.3587, 5.54877,   15.227,  35.7142, 30 Jun 2023, 08:51:01
 26.3579, 5.54877,   15.165,  35.7148, 30 Jun 2023, 08:52:01
 26.3614, 5.54881,   15.191,  35.7124, 30 Jun 2023, 08:53:01
 26.3573, 5.54879,   15.011,  35.7155, 30 Jun 2023, 08:54:01
 26.3636, 5.54884,   15.144,  35.7109, 30 Jun 2023, 08:55:01
 26.3616, 5.54890,   15.214,  35.7129, 30 Jun 2023, 08:56:01
 26.3611, 5.54895,   15.268,  35.7136, 30 Jun 2023, 08:57:01
 26.3623, 5.54895,   15.205,  35.7127, 30 Jun 2023, 08:58:01
 26.3620, 5.54897,   15.241,  35.7131, 30 Jun 2023, 08:59:01
 26.3614, 5.54899,   15.016,  35.7137, 30 Jun 2023, 09:00:01
 26.3606, 5.54897,   15.057,  35.7142, 30 Jun 2023, 09:01:01
 26.3640, 5.54902,   15.158,  35.7119, 30 Jun 2023, 09:02:01
 26.3623, 5.54906,   14.969,  35.7136, 30 Jun 2023, 09:03:01
 26.3615, 5.54906,   15.155,  35.7141, 30 Jun 2023, 09:04:01
 26.3611, 5.54906,   15.151,  35.7144, 30 Jun 2023, 09:05:01
 26.3619, 5.54904,   15.135,  35.7137, 30 Jun 2023, 09:06:01
 26.3636, 5.54910,   14.937,  35.7128, 30 Jun 2023, 09:07:01
 26.3640, 5.54915,   15.189,  35.7128, 30 Jun 2023, 09:08:01
 26.3650, 5.54913,   15.167,  35.7119, 30 Jun 2023, 09:09:01
 26.3658, 5.54919,   15.092,  35.7117, 30 Jun 2023, 09:10:01
 26.3640, 5.54922,   15.000,  35.7134, 30 Jun 2023, 09:11:01
 26.3641, 5.54922,   15.167,  35.7132, 30 Jun 2023, 09:12:01
 26.3647, 5.54924,   14.951,  35.7130, 30 Jun 2023, 09:13:01
 26.3644, 5.54920,   15.111,  35.7129, 30 Jun 2023, 09:14:01
 26.3640, 5.54928,   15.156,  35.7138, 30 Jun 2023, 09:15:01
 26.3650, 5.54929,   15.110,  35.7131, 30 Jun 2023, 09:16:01
 26.3669, 5.54931,   15.063,  35.7118, 30 Jun 2023, 09:17:01
 26.3714, 5.54944,   15.074,  35.7092, 30 Jun 2023, 09:18:01
 26.3683, 5.54948,   14.951,  35.7119, 30 Jun 2023, 09:19:01
 26.3672, 5.54944,   15.088,  35.7125, 30 Jun 2023, 09:20:01
 26.3672, 5.54949,   14.946,  35.7129, 30 Jun 2023, 09:21:01
 26.3675, 5.54946,   15.133,  35.7124, 30 Jun 2023, 09:22:01
 26.3718, 5.54953,   15.025,  35.7096, 30 Jun 2023, 09:23:01
 26.3681, 5.54958,   15.092,  35.7128, 30 Jun 2023, 09:24:01
 26.3684, 5.54955,   14.987,  35.7124, 30 Jun 2023, 09:25:01
 26.3716, 5.54967,   15.009,  35.7107, 30 Jun 2023, 09:26:01
 26.3689, 5.54967,   14.923,  35.7129, 30 Jun 2023, 09:27:01
 26.3716, 5.54967,   15.068,  35.7107, 30 Jun 2023, 09:28:01
 26.3722, 5.54975,   15.000,  35.7109, 30 Jun 2023, 09:29:01
 26.3737, 5.54969,   14.905,  35.7093, 30 Jun 2023, 09:30:01
 26.3701, 5.54975,   14.827,  35.7125, 30 Jun 2023, 09:31:01
 26.3730, 5.54976,   14.968,  35.7103, 30 Jun 2023, 09:32:01
 26.3721, 5.54978,   14.903,  35.7112, 30 Jun 2023, 09:33:01
 26.3703, 5.54978,   14.987,  35.7126, 30 Jun 2023, 09:34:01
 26.3722, 5.54984,   14.996,  35.7115, 30 Jun 2023, 09:35:01
 26.3742, 5.54989,   14.975,  35.7103, 30 Jun 2023, 09:36:01
 26.3721, 5.54989,   15.081,  35.7119, 30 Jun 2023, 09:37:01
 26.3735, 5.54996,   14.950,  35.7114, 30 Jun 2023, 09:38:01
 26.3720, 5.54993,   14.964,  35.7123, 30 Jun 2023, 09:39:01
 26.3748, 5.54996,   15.045,  35.7104, 30 Jun 2023, 09:40:01
 26.3755, 5.54998,   14.930,  35.7100, 30 Jun 2023, 09:41:01
 26.3760, 5.55000,   14.966,  35.7097, 30 Jun 2023, 09:42:01
 26.3764, 5.55004,   14.876,  35.7097, 30 Jun 2023, 09:43:01
 26.3754, 5.55007,   14.912,  35.7107, 30 Jun 2023, 09:44:01
 26.3761, 5.55016,   15.038,  35.7108, 30 Jun 2023, 09:45:01
 26.3787, 5.55018,   15.018,  35.7089, 30 Jun 2023, 09:46:01
 26.3781, 5.55029,   15.004,  35.7102, 30 Jun 2023, 09:47:01
 26.3766, 5.55040,   14.874,  35.7122, 30 Jun 2023, 09:48:01
 26.3773, 5.55031,   15.000,  35.7110, 30 Jun 2023, 09:49:01
 26.3757, 5.55022,   14.944,  35.7116, 30 Jun 2023, 09:50:01
 26.3810, 5.55022,   14.915,  35.7075, 30 Jun 2023, 09:51:01
 26.3791, 5.55026,   14.933,  35.7092, 30 Jun 2023, 09:52:01
 26.3777, 5.55031,   14.962,  35.7107, 30 Jun 2023, 09:53:01
 26.3769, 5.55024,   14.892,  35.7108, 30 Jun 2023, 09:54:01
 26.3765, 5.55020,   14.948,  35.7108, 30 Jun 2023, 09:55:01
 26.3762, 5.55020,   14.950,  35.7110, 30 Jun 2023, 09:56:01
 26.3764, 5.55020,   15.063,  35.7108, 30 Jun 2023, 09:57:01
 26.3776, 5.55016,   14.941,  35.7097, 30 Jun 2023, 09:58:01
 26.3794, 5.55038,   14.809,  35.7099, 30 Jun 2023, 09:59:01
 26.3797, 5.55042,   14.930,  35.7099, 30 Jun 2023, 10:00:01
 26.3816, 5.55033,   14.874,  35.7078, 30 Jun 2023, 10:01:01
 26.3812, 5.55062,   14.772,  35.7103, 30 Jun 2023, 10:02:01
 26.3815, 5.55069,   14.883,  35.7105, 30 Jun 2023, 10:03:01
 26.3819, 5.55072,   14.887,  35.7104, 30 Jun 2023, 10:04:01
 26.3808, 5.55067,   14.986,  35.7109, 30 Jun 2023, 10:05:01
 26.3809, 5.55053,   14.879,  35.7098, 30 Jun 2023, 10:06:01
 26.3813, 5.55058,   14.755,  35.7099, 30 Jun 2023, 10:07:01
 26.3815, 5.55060,   15.039,  35.7098, 30 Jun 2023, 10:08:01
 26.3823, 5.55063,   15.027,  35.7094, 30 Jun 2023, 10:09:01
 26.3853, 5.55080,   14.860,  35.7084, 30 Jun 2023, 10:10:01
 26.3828, 5.55092,   14.883,  35.7112, 30 Jun 2023, 10:11:01
 26.3846, 5.55095,   14.842,  35.7100, 30 Jun 2023, 10:12:01
 26.3839, 5.55096,   14.653,  35.7107, 30 Jun 2023, 10:13:01
 26.3828, 5.55092,   14.960,  35.7111, 30 Jun 2023, 10:14:01
 26.3870, 5.55120,   14.825,  35.7099, 30 Jun 2023, 10:15:01
 26.3876, 5.55120,   15.032,  35.7094, 30 Jun 2023, 10:16:01
 26.3852, 5.55118,   14.966,  35.7112, 30 Jun 2023, 10:17:01
 26.3847, 5.55107,   14.829,  35.7108, 30 Jun 2023, 10:18:01
 26.3890, 5.55125,   14.781,  35.7088, 30 Jun 2023, 10:19:01
 26.3916, 5.55147,   14.858,  35.7083, 30 Jun 2023, 10:20:01
 26.3877, 5.55147,   14.962,  35.7113, 30 Jun 2023, 10:21:01
 26.3900, 5.55143,   14.829,  35.7093, 30 Jun 2023, 10:22:01
 26.3839, 5.55121,   14.836,  35.7124, 30 Jun 2023, 10:23:01
 26.3827, 5.55071,   14.856,  35.7097, 30 Jun 2023, 10:24:01
 26.3831, 5.55080,   14.825,  35.7101, 30 Jun 2023, 10:25:01
 26.3816, 5.55072,   14.980,  35.7106, 30 Jun 2023, 10:26:01
 26.4463, 5.55062,    8.587,  35.6617, 30 Jun 2023, 10:27:01
 26.4075, 5.55592,   14.788,  35.7283, 30 Jun 2023, 10:28:01
 26.8063, 5.55953,    1.465,  35.4510, 30 Jun 2023, 10:29:01
 26.9345, 5.56584,    1.445,  35.3983, 30 Jun 2023, 10:30:01
 26.9872, 5.57379,    1.458,  35.4150, 30 Jun 2023, 10:31:01
 26.9940, 5.57716,    1.427,  35.4340, 30 Jun 2023, 10:32:01
 27.0157, 5.58034,    1.400,  35.4402, 30 Jun 2023, 10:33:01
 27.0475, 5.58325,    1.514,  35.4367, 30 Jun 2023, 10:34:01
 27.0214, 5.58545,    1.447,  35.4724, 30 Jun 2023, 10:35:01
 26.9925, 5.58490,    3.960,  35.4898, 30 Jun 2023, 10:36:01
 27.0533, 5.58539,    1.848,  35.4475, 30 Jun 2023, 10:37:01
 26.4258, 5.58827,    0.044,  35.9532, 30 Jun 2023, 10:38:01
 26.5942, 5.47792,    0.084,  35.0261, 30 Jun 2023, 10:39:01
 26.5247, 4.34061,    0.014,  27.0340, 30 Jun 2023, 10:40:01
 26.3455, 4.74512,    0.014,  29.9752, 30 Jun 2023, 10:41:01
 26.3196, 4.55139,    0.014,  28.6277, 30 Jun 2023, 10:42:01
 26.4312, 4.47304,    0.014,  28.0110, 30 Jun 2023, 10:43:01
 26.4752, 4.13633,    0.014,  25.6498, 30 Jun 2023, 10:44:01
 26.7652, 3.98217,    0.014,  24.4377, 30 Jun 2023, 10:45:01
 26.8655, 5.17815,    0.014,  32.6867, 30 Jun 2023, 10:46:01
 27.4693, 5.25940,    0.014,  32.8352, 30 Jun 2023, 10:47:01
 27.7908, 4.76911,    0.016,  29.2256, 30 Jun 2023, 10:48:01
 28.3596, 2.10421,    0.014,  11.7229, 30 Jun 2023, 10:49:01
 29.6543, 1.16308,    0.016,   6.0038, 30 Jun 2023, 10:50:01
 30.2044, 0.24067,    0.016,   1.1095, 30 Jun 2023, 10:51:01
 30.6847, 0.97634,    0.016,   4.8708, 30 Jun 2023, 10:52:01
 30.6770, 2.02311,    0.017,  10.7115, 30 Jun 2023, 10:53:01
 31.1689, 1.14118,    0.017,   5.7057, 30 Jun 2023, 10:54:01
 31.2218, 0.62006,    0.019,   2.9637, 30 Jun 2023, 10:55:01
 31.2239, 1.71023,    0.021,   8.8265, 30 Jun 2023, 10:56:01
 31.1959, 2.99041,    0.019,  16.2511, 30 Jun 2023, 10:57:01
 31.7152, 0.34852,    0.021,   1.5916, 30 Jun 2023, 10:58:01
 31.5388, 0.39239,    0.019,   1.8106, 30 Jun 2023, 10:59:01
 31.4486, 1.02311,    0.021,   5.0448, 30 Jun 2023, 11:00:01
 31.8547, 3.23587,    0.019,  17.4921, 30 Jun 2023, 11:01:01
 30.7608, 0.42372,    0.019,   1.9946, 30 Jun 2023, 11:02:01
 29.2904, 0.32450,    0.012,   1.5486, 30 Jun 2023, 11:03:01
 29.4593, 0.12369,    0.014,   0.5613, 30 Jun 2023, 11:04:01
 29.5814, 0.13969,    0.008,   0.6355, 30 Jun 2023, 11:05:01
 29.7568, 0.09491,    0.012,   0.4241, 30 Jun 2023, 11:06:01
 30.5630, 0.09380,    0.014,   0.4125, 30 Jun 2023, 11:07:01
 31.0740, 0.08398,    0.017,   0.3645, 30 Jun 2023, 11:08:01
 32.1710, 0.09188,    0.030,   0.3916, 30 Jun 2023, 11:09:01
 31.3631, 0.10575,    0.025,   0.4598, 30 Jun 2023, 11:10:01
 30.7276, 0.10697,    0.023,   0.4710, 30 Jun 2023, 11:11:01
 29.3126, 0.08227,    0.016,   0.3692, 30 Jun 2023, 11:12:01
 30.3029, 0.09025,    0.021,   0.3984, 30 Jun 2023, 11:13:01
 30.9810, 0.07102,    0.026,   0.3075, 30 Jun 2023, 11:14:01
 30.7993, 0.07627,    0.021,   0.3319, 30 Jun 2023, 11:15:01
 30.3818, 0.07531,    0.023,   0.3303, 30 Jun 2023, 11:16:01
 30.7032, 0.07633,    0.023,   0.3328, 30 Jun 2023, 11:17:01
 32.6678, 0.08000,    0.025,   0.3365, 30 Jun 2023, 11:18:01
 33.8301, 0.08348,    0.030,   0.3441, 30 Jun 2023, 11:19:01
 34.6981, 0.08517,    0.037,   0.3457, 30 Jun 2023, 11:20:01
 35.0855, 0.08648,    0.032,   0.3487, 30 Jun 2023, 11:21:01
 35.9055, 0.08647,    0.034,   0.3436, 30 Jun 2023, 11:22:01
 36.6762, 0.08640,    0.034,   0.3387, 30 Jun 2023, 11:23:01
 34.8480, 0.09103,    0.023,   0.3692, 30 Jun 2023, 11:24:01
 32.9281, 0.10686,    0.017,   0.4512, 30 Jun 2023, 11:25:01
 33.7877, 0.08989,    0.019,   0.3715, 30 Jun 2023, 11:26:01
 34.5805, 0.14878,    0.025,   0.6167, 30 Jun 2023, 11:27:01
 35.4839, 0.14841,    0.028,   0.6050, 30 Jun 2023, 11:28:01
 35.7203, 0.13889,    0.034,   0.5623, 30 Jun 2023, 11:29:01
 35.6844, 0.13701,    0.028,   0.5547, 30 Jun 2023, 11:30:01
 36.6975, 0.13479,    0.032,   0.5355, 30 Jun 2023, 11:31:01
 36.4295, 0.13324,    0.025,   0.5317, 30 Jun 2023, 11:32:01
 37.2683, 0.15023,    0.021,   0.5933, 30 Jun 2023, 11:33:01
 36.6319, 0.14108,    0.008,   0.5622, 30 Jun 2023, 11:34:01
 36.3445, 0.13838,    0.007,   0.5539, 30 Jun 2023, 11:35:01
 34.1173, 0.13655,    0.001,   0.5689, 30 Jun 2023, 11:36:01
 34.1655, 0.13425,    0.001,   0.5585, 30 Jun 2023, 11:37:01
 33.8151, 0.13259,    0.001,   0.5549, 30 Jun 2023, 11:38:01
 35.1790, 0.13700,   -0.006,   0.5598, 30 Jun 2023, 11:39:01
 33.8820, 0.15110,   -0.006,   0.6349, 30 Jun 2023, 11:40:01
 33.6601, 0.24807,   -0.011,   1.0712, 30 Jun 2023, 11:41:01
 34.4816, 0.19491,   -0.009,   0.8191, 30 Jun 2023, 11:42:01
 36.5790, 0.17107,   -0.004,   0.6877, 30 Jun 2023, 11:43:01
 37.0507, 0.16084,   -0.004,   0.6395, 30 Jun 2023, 11:44:01
 37.7839, 0.15567,   -0.002,   0.6101, 30 Jun 2023, 11:45:01
 37.7023, 0.15282,   -0.001,   0.5993, 30 Jun 2023, 11:46:01
 38.0475, 0.15052,    0.005,   0.5864, 30 Jun 2023, 11:47:01
 37.4320, 0.12831,    0.005,   0.5023, 30 Jun 2023, 11:48:01
 37.9354, 0.11019,    0.007,   0.4254, 30 Jun 2023, 11:49:01
 32.4686, 0.61654,   -0.001,   2.8746, 30 Jun 2023, 11:50:01
 31.2972, 0.26925,   -0.006,   1.2220, 30 Jun 2023, 11:51:01
 31.9716, 0.19359,    0.003,   0.8529, 30 Jun 2023, 11:52:01
